小微企业ID,主管税务机关,所欠税种,欠税属期,欠税余额(元),具体日期
Q62862,苏州市地方税务局,营业税,,867000,Apr-14
Q62862,,营业税,,867000,Oct-11
Q62866,江苏省昆山市国家税务局,增值税,,13000,Jan-18
Q62866,,城市维护建设税,,1000,Jan-18
Q62866,江苏省昆山市国家税务局,增值税,,3000,Oct-17
Q62981,常州市地方税务局,个人所得税,,0,Jul-12
Q62981,江苏省地方税务局,个人所得税,,0,Apr-12
Q62981,,,,8000,Jul-11
Q63000,常熟市地方税务局,城市维护建设税,,1000,Jan-12
Q63013,苏州市地方税务局,印花税,,0,Jul-14
Q63013,苏州市地方税务局,印花税,,0,Apr-14
Q63018,江苏省地方税务局,城市维护建设税,,0,Aug-11
Q63023,苏州市地方税务局吴中分局,印花税,,0,Sep-15
Q63083,江苏省昆山市国家税务局,增值税,,1000,Oct-17
Q63083,苏州市昆山地方税务局,企业所得税,,1000,Apr-17
Q63083,苏州市昆山地方税务局,城市维护建设税,,1000,Apr-17
Q63083,昆山市地方税务局,10109|城市维护建设税,2016/4/1,0,Aug-16
Q63083,昆山市地方税务局,10103|营业税,2016/4/1,9000,Aug-16
Q63083,昆山市地方税务局,城市维护建设税,,0,Jul-16
Q63083,昆山市地方税务局,营业税,,9000,Jul-16
Q63088,,印花税,,0,Apr-18
Q63088,,城市维护建设税,,0,Apr-18
Q63088,,城市维护建设税,,0,Jan-18
Q63088,,印花税,,0,Jan-18
Q63088,江苏省昆山市地方税务局,印花税,,0,Oct-17
Q63088,江苏省昆山市国家税务局,城市维护建设税,,1000,Jul-17
Q63088,江苏省昆山市国家税务局,印花税,,0,Jul-17
Q63088,苏州市昆山地方税务局,城市维护建设税,,0,Apr-17
Q63088,苏州市昆山地方税务局,印花税,,0,Apr-17
Q63106,江苏省昆山市国家税务局,印花税,,0,Jul-17
Q63106,苏州市昆山地方税务局,印花税,,0,Apr-17
Q63107,,印花税,,0,Apr-18
Q63109,江苏省昆山市国家税务局,增值税,,29000,Jan-18
Q63109,江苏省昆山市国家税务局,增值税,,29000,Oct-17
Q63109,江苏省昆山市地方税务局,城市维护建设税,,0,Oct-17
Q63109,江苏省昆山市国家税务局,增值税,,29000,Jul-17
Q63109,江苏省昆山市国家税务局,城市维护建设税,,0,Jul-17
Q63109,江苏省昆山市国家税务局,增值税,,29000,Apr-17
Q63109,苏州市昆山地方税务局,城市维护建设税,,0,Apr-17
Q63111,,企业所得税,,0,Jul-16
Q63114,,增值税,,0,Jul-16
Q63114,昆山市地方税务局,印花税,,0,Apr-16
Q63114,江苏省苏州地方税务局,印花税,,0,Apr-16
Q63119,,企业所得税,,1565000,Jul-16
Q63140,,增值税,,1000,Apr-17
Q63159,苏州市地方税务局,城市维护建设税,,0,Jan-14
Q63205,常熟市地方税务局,营业税,,5000,Jan-12
Q63212,常熟市地方税务局,个人所得税,,44000,Oct-11
Q63240,,城镇土地使用税,,0,Oct-11
Q63246,太仓市地方税务局,印花税,,0,Jan-16
Q63247,,印花税,,0,Jan-17
Q63268,,个人所得税,,0,Jan-12
Q63268,常熟市地方税务局,个人所得税,,0,Oct-11
Q63275,常熟市地方税务局,印花税,,0,Jul-12
Q63275,江苏省地方税务局,城市维护建设税,,1000,Apr-12
Q63275,,城市维护建设税,,1000,Jan-12
Q63308,苏州市地方税务局,城市维护建设税,,0,Jul-14
Q63312,常熟市地方税务局,,,0,Jan-12
Q63323,江苏省地方税务局,印花税,,2000,Oct-11
Q63327,江苏省昆山市国家税务局,增值税,,1000,Apr-18
Q63327,江苏省昆山市国家税务局,增值税,,1000,Oct-17
Q63334,江苏省昆山市国家税务局,增值税,,4000,Apr-18
Q63334,,个人所得税,,0,Apr-18
Q63334,江苏省昆山市国家税务局,增值税,,12000,Oct-17
Q63334,江苏省昆山市地方税务局,城市维护建设税,,1000,Oct-17
Q63334,江苏省昆山市国家税务局,城市维护建设税,,1000,Jul-17
Q63334,苏州市昆山地方税务局,城市维护建设税,,1000,Apr-17
Q63341,江苏省地方税务局,房产税,,93000,Dec-17
Q63341,江苏省地方税务局,城镇土地使用税,,33000,Dec-17
Q63341,江苏省地方税务局,房产税,,93000,Sep-17
Q63341,江苏省地方税务局,城镇土地使用税,,33000,Sep-17
Q63341,江苏省地方税务局,房产税,,93000,Jun-17
Q63341,江苏省地方税务局,城镇土地使用税,,33000,Jun-17
Q63341,常熟市国家税务局,城镇土地使用税,,33000,Apr-17
Q63341,常熟市国家税务局,房产税,,93000,Apr-17
Q63348,吴忠市地方税务局,10106|个人所得税,2016/8/1,0,Jan-15
Q63355,苏州工业园区地方税务局,城市维护建设税,,11000,Oct-15
Q63364,昆山市地方税务局,印花税,,0,Apr-16
Q63364,江苏省苏州地方税务局,印花税,,0,Apr-16
Q63365,,增值税,,170000,Jan-16
Q63366,,企业所得税,,0,Jul-16
Q63369,江苏省昆山市国家税务局,增值税,,9000,Apr-17
Q63369,,个人所得税,,0,Jan-17
Q63375,,印花税,,0,Jan-18
Q63375,江苏省昆山市地方税务局,印花税,,0,Oct-17
Q63375,江苏省昆山市国家税务局,印花税,,0,Jul-17
Q63375,苏州市昆山地方税务局,印花税,,0,Apr-17
Q63377,苏州市昆山地方税务局,城市维护建设税,,1000,Apr-17
Q63377,,城市维护建设税,,1000,Jan-17
Q63377,昆山市地方税务局,10109|城市维护建设税,2016/8/1,0,Aug-16
Q63378,江苏省太仓市国家税务局,增值税,,1000,Sep-16
Q63379,苏州市昆山地方税务局,房产税,,151000,Apr-17
Q63379,,房产税,,151000,Jan-17
Q63379,昆山市地方税务局,10110|房产税,2011/4/1,5000,Aug-16
Q63379,昆山市地方税务局,10110|房产税,2016/8/1,6000,Aug-16
Q63380,江苏省昆山市国家税务局,增值税,,0,Jan-18
Q63380,昆山市地方税务局,城市维护建设税,,1000,Apr-16
Q63380,昆山市地方税务局,营业税,,7000,Apr-16
Q63380,江苏省苏州地方税务局,城市维护建设税,,1000,Apr-16
Q63380,江苏省苏州地方税务局,营业税,,7000,Apr-16
Q63383,江苏省昆山市国家税务局,增值税,,13000,Oct-17
Q63396,常熟市地方税务局,印花税,,0,Jul-12
Q63430,,城市维护建设税,,2000,Apr-12
Q63430,常熟市地方税务局,城市维护建设税,,2000,Jan-12
Q63435,,印花税,,0,Apr-18
Q63465,常熟市地方税务局,房产税,,0,Jul-12
Q63479,,印花税,,2000,Jan-12
Q63501,吴中市地方税务局,印花税,,0,Apr-16
Q63501,江苏省苏州地方税务局,印花税,,0,Apr-16
Q63545,常熟市地方税务局,城市维护建设税,,0,Jul-12
Q63545,江苏省地方税务局,印花税,,0,Apr-12
Q63568,苏州市地方税务局,城市维护建设税,,1000,Jul-14
Q63568,苏州市地方税务局,城市维护建设税,,1000,Apr-14
Q63568,苏州市地方税务局,城市维护建设税,,1000,Jan-14
Q63568,常州市地方税务局,城市维护建设税,,1000,Jul-12
Q63568,江苏省地方税务局,城市维护建设税,,1000,Apr-12
Q63575,苏州市国家税务局,增值税,,0,Oct-17
Q63575,苏州市地方税务局,城市维护建设税,,1000,Jul-16
Q63575,苏州市地方税务局,10109|城市维护建设税,2016/3/1,1000,Jan-16
Q63575,苏州市地方税务局,城市维护建设税,,1000,Oct-15
Q63575,苏州市地方税务局,城市维护建设税,,0,Oct-15
Q63575,苏州市国家税务局,城市维护建设税,,1000,Sep-15
Q63575,常州市地方税务局,城市维护建设税,,0,Jul-12
Q63575,江苏省地方税务局,城市维护建设税,,0,Apr-12
Q63575,江苏省地方税务局,城建税,,0,Jan-12
Q63580,相城市地方税务局,城市维护建设税,,0,Jul-16
Q63580,,30216|地方教育附加,2016/3/1,0,Jan-12
Q63580,,30203|教育费附加,2016/3/1,0,Jan-12
Q63580,相城市地方税务局,10109|城市维护建设税,2016/3/1,0,Jan-12
Q63609,,城市维护建设税,,0,Apr-18
Q63609,,印花税,,0,Apr-18
Q63609,,印花税,,0,Jan-18
Q63609,,城市维护建设税,,0,Jan-18
Q63617,江苏省太仓市国家税务局,增值税,,1000,Sep-16
Q63617,太仓市地方税务局,印花税,,0,Jul-16
Q63617,太仓市地方税务局,城市维护建设税,,0,Jul-16
Q63617,太仓市国家税务局,增值税,,1000,Jun-16
Q63619,,增值税,,7000,Jan-17
Q63650,江苏省地方税务局,城市维护建设税,,0,Apr-12
Q63652,苏州市地方税务局相城分局,企业所得税,,27000,Oct-15
Q63660,张家港市地方税务局,城镇土地使用税,,8000,Jul-16
Q63660,张家港市地方税务局,房产税,,3000,Jul-16
Q63660,张家港市地方税务局,城市维护建设税,,0,Jul-16
Q63660,张家港市地方税务局,10110|房产税,2016/1/1,3000,Apr-16
Q63660,张家港市地方税务局,10112|城镇土地使用税,2016/1/1,8000,Apr-16
Q63671,,营业税,,0,Jan-12
Q63682,,城市维护建设税,,2000,Jul-12
Q63706,江苏省地方税务局,营业税,,10000,Aug-11
Q63737,苏州市地方税务局,印花税,,0,Jul-14
Q63737,苏州市地方税务局,城市维护建设税,,1000,Jul-14
Q63737,苏州市地方税务局,印花税,,0,Apr-14
Q63737,苏州市地方税务局,城市维护建设税,,1000,Apr-14
Q63737,常熟市地方税务局,城市维护建设税,,1000,Jul-12
Q63737,江苏省地方税务局,城市维护建设税,,1000,Apr-12
Q63737,,城市维护建设税,,1000,Jan-12
Q63737,,城市维护建设税,,1000,Oct-11
Q63741,江苏省昆山市国家税务局,增值税,,185000,Apr-18
Q63741,江苏省昆山市国家税务局,企业所得税,,300000,Apr-18
Q63766,苏州市地方税务局相城分局,企业所得税,,1000,Oct-15
Q63812,,城市维护建设税,,1000,Jan-17
Q63812,常熟市地方税务局,印花税,,0,Jul-12
Q63812,江苏省地方税务局,印花税,,0,Apr-12
Q63812,,印花税,,0,Jan-12
Q63812,常熟市地方税务局,印花税,,0,Oct-11
Q63834,,增值税,,17000,Apr-17
Q63834,常熟市地方税务局,个人所得税,,0,Jul-12
Q63834,,个人所得税,,0,Apr-12
Q63834,常熟市地方税务局,个人所得税,,0,Jan-12
Q63834,,个人所得税,,0,Oct-11
Q63837,苏州市昆山地方税务局,印花税,,0,Apr-17
Q63837,苏州市地方税务局,印花税,,0,Apr-14
Q63843,,印花税,,5000,Apr-18
Q63843,,个人所得税,,2000,Apr-18
Q63843,,房产税,,82000,Apr-18
Q63843,,企业所得税,,109000,Apr-18
Q63843,,城市维护建设税,,167000,Apr-18
Q63843,,城镇土地使用税,,133000,Apr-18
Q63843,,城市维护建设税,,167000,Jan-18
Q63843,,个人所得税,,2000,Jan-18
Q63843,,印花税,,5000,Jan-18
Q63843,,城镇土地使用税,,123000,Jan-18
Q63843,,房产税,,70000,Jan-18
Q63843,,企业所得税,,109000,Jan-18
Q63843,江苏省昆山市地方税务局,印花税,,4000,Oct-17
Q63843,江苏省昆山市地方税务局,个人所得税,,2000,Oct-17
Q63843,江苏省昆山市地方税务局,城镇土地使用税,,113000,Oct-17
Q63843,江苏省昆山市地方税务局,房产税,,53000,Oct-17
Q63843,江苏省昆山市地方税务局,城市维护建设税,,157000,Oct-17
Q63843,江苏省昆山市地方税务局,企业所得税,,109000,Oct-17
Q63843,江苏省昆山市国家税务局,增值税,,19000,Jul-17
Q63843,江苏省昆山市国家税务局,企业所得税,,109000,Jul-17
Q63843,江苏省昆山市国家税务局,城市维护建设税,,157000,Jul-17
Q63843,江苏省昆山市国家税务局,城镇土地使用税,,102000,Jul-17
Q63843,江苏省昆山市国家税务局,房产税,,37000,Jul-17
Q63843,江苏省昆山市国家税务局,印花税,,3000,Jul-17
Q63843,江苏省昆山市国家税务局,个人所得税,,2000,Jul-17
Q63843,苏州市昆山地方税务局,个人所得税,,3000,Apr-17
Q63843,苏州市昆山地方税务局,城镇土地使用税,,143000,Apr-17
Q63843,苏州市昆山地方税务局,印花税,,5000,Apr-17
Q63843,苏州市昆山地方税务局,房产税,,97000,Apr-17
Q63843,苏州市昆山地方税务局,城市维护建设税,,203000,Apr-17
Q63843,苏州市昆山地方税务局,企业所得税,,338000,Apr-17
Q63843,,房产税,,81000,Jan-17
Q63843,,印花税,,5000,Jan-17
Q63843,,城镇土地使用税,,133000,Jan-17
Q63843,,个人所得税,,2000,Jan-17
Q63843,,企业所得税,,338000,Jan-17
Q63843,,城市维护建设税,,203000,Jan-17
Q63843,昆山市地方税务局,10112|城镇土地使用税,2015/1/1,10000,Aug-16
Q63843,昆山市地方税务局,10112|城镇土地使用税,2016/1/1,10000,Aug-16
Q63843,昆山市地方税务局,10112|城镇土地使用税,2009/1/1,41000,Aug-16
Q63843,昆山市地方税务局,10111|印花税,2015/3/1,0,Aug-16
Q63843,昆山市地方税务局,10111|印花税,2016/5/1,0,Aug-16
Q63843,昆山市地方税务局,10111|印花税,2015/4/1,0,Aug-16
Q63843,昆山市地方税务局,10111|印花税,2004/11/1,0,Aug-16
Q63843,昆山市地方税务局,10111|印花税,2008/12/1,0,Aug-16
Q63843,昆山市地方税务局,10111|印花税,2009/1/1,0,Aug-16
Q63843,昆山市地方税务局,10111|印花税,2009/7/1,0,Aug-16
Q63843,昆山市地方税务局,10111|印花税,2007/11/1,1000,Aug-16
Q63843,昆山市地方税务局,10111|印花税,2009/8/1,1000,Aug-16
Q63843,昆山市地方税务局,10111|印花税,2011/1/1,1000,Aug-16
Q63843,昆山市地方税务局,10111|印花税,2003/9/1,1000,Aug-16
Q63843,昆山市地方税务局,10110|房产税,2016/4/1,5000,Aug-16
Q63843,昆山市地方税务局,10110|房产税,2009/1/1,13000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2016/6/1,0,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2015/3/1,0,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2003/8/1,1000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2015/4/1,2000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2015/10/1,2000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2016/5/1,2000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2004/6/1,2000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2003/6/1,3000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2009/2/1,3000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2003/5/1,3000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2004/11/1,3000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2004/3/1,3000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2004/5/1,3000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2009/9/1,4000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2008/12/1,4000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2004/2/1,4000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2009/6/1,4000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2012/2/1,5000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2009/5/1,5000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2015/9/1,5000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2011/10/1,6000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2011/7/1,6000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2003/7/1,6000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2003/12/1,6000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2003/10/1,6000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2012/1/1,7000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2007/11/1,7000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2009/1/1,10000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2012/10/1,11000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2012/5/1,11000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2013/5/1,12000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2011/1/1,13000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2009/8/1,18000,Aug-16
Q63843,昆山市地方税务局,10109|城市维护建设税,2011/5/1,22000,Aug-16
Q63843,昆山市地方税务局,10106|个人所得税,2016/8/1,0,Aug-16
Q63843,昆山市地方税务局,10106|个人所得税,2011/2/1,1000,Aug-16
Q63843,昆山市地方税务局,10106|个人所得税,2010/12/1,1000,Aug-16
Q63843,昆山市地方税务局,10104|企业所得税,2015/1/1,109000,Aug-16
Q63843,昆山市地方税务局,10104|企业所得税,2011/1/1,229000,Aug-16
Q63843,昆山市地方税务局,企业所得税,,338000,Jul-16
Q63843,昆山市地方税务局,印花税,,5000,Jul-16
Q63843,昆山市地方税务局,城镇土地使用税,,113000,Jul-16
Q63843,昆山市地方税务局,房产税,,41000,Jul-16
Q63843,昆山市地方税务局,城市维护建设税,,203000,Jul-16
Q63843,昆山市地方税务局,个人所得税,,2000,Jul-16
Q63843,昆山市地方税务局,个人所得税,,2000,Apr-16
Q63843,昆山市地方税务局,印花税,,5000,Apr-16
Q63843,昆山市地方税务局,房产税,,36000,Apr-16
Q63843,昆山市地方税务局,城镇土地使用税,,102000,Apr-16
Q63843,昆山市地方税务局,城市维护建设税,,201000,Apr-16
Q63843,昆山市地方税务局,企业所得税,,229000,Apr-16
Q63843,江苏省苏州地方税务局,个人所得税,,2000,Apr-16
Q63843,江苏省苏州地方税务局,印花税,,5000,Apr-16
Q63843,江苏省苏州地方税务局,房产税,,36000,Apr-16
Q63843,江苏省苏州地方税务局,城镇土地使用税,,102000,Apr-16
Q63843,江苏省苏州地方税务局,城市维护建设税,,201000,Apr-16
Q63843,江苏省苏州地方税务局,企业所得税,,229000,Apr-16
Q63843,昆山市地方税务局,企业所得税,,229000,Jan-16
Q63843,昆山市地方税务局,印花税,,5000,Jan-16
Q63843,昆山市地方税务局,城镇土地使用税,,92000,Jan-16
Q63843,昆山市地方税务局,房产税,,31000,Jan-16
Q63843,昆山市地方税务局,城市维护建设税,,201000,Jan-16
Q63843,昆山市地方税务局,个人所得税,,2000,Jan-16
Q63843,昆山市国家税务局,增值税,,253000,Jan-16
Q63843,昆山市地方税务局,企业所得税,,229000,Oct-15
Q63843,昆山市地方税务局,印花税,,5000,Oct-15
Q63843,昆山市地方税务局,城镇土地使用税,,92000,Oct-15
Q63843,昆山市地方税务局,房产税,,50000,Oct-15
Q63843,昆山市地方税务局,城市维护建设税,,196000,Oct-15
Q63843,昆山市地方税务局,个人所得税,,2000,Oct-15
Q63843,昆山市国家税务局,增值税,,253000,Oct-15
Q63843,昆山市地方税务局,企业所得税,,229000,Sep-15
Q63843,昆山市地方税务局,印花税,,5000,Sep-15
Q63843,昆山市地方税务局,城镇土地使用税,,82000,Sep-15
Q63843,昆山市地方税务局,房产税,,45000,Sep-15
Q63843,昆山市地方税务局,城市维护建设税,,194000,Sep-15
Q63843,昆山市地方税务局,个人所得税,,2000,Sep-15
Q63843,苏州市地方税务局,企业所得税,,247000,Jul-14
Q63843,苏州市地方税务局,印花税,,5000,Jul-14
