小微企业ID,诉讼地位,审理机关,涉案事由,公告类型,日期类别,具体日期
Q63000,原告,江苏省苏州市相城区人民法院,买卖合同纠纷,审理进度,立案时间,2015年1月
Q63001,当事人,江苏省苏州市姑苏区人民法院,,裁判文书,送达时间,2015年5月
Q63004,被上诉人,江苏省苏州市中级人民法院,机动车交通事故责任纠纷,开庭信息,开庭时间,2016年7月
Q63006,申请人:原告,江苏省苏州市吴中区人民法院,,起诉状副本及开庭传票,送达时间,2017年8月
Q63035,被告,江苏省江阴市人民法院,买卖合同纠纷,开庭信息,开庭时间,2018年4月
Q63036,被上诉人,江苏省苏州市中级人民法院,担保追偿权纠纷,开庭信息,开庭时间,2016年10月
Q63036,当事人,江苏省苏州市中级人民法院,,执行文书,送达时间,2015年12月
Q63036,被告,江苏省张家港市人民法院,担保追偿权纠纷,审理进度,立案时间,2015年2月
Q63036,当事人,江苏省苏州市中级人民法院,,裁判文书,送达时间,2015年1月
Q63036,原告,江苏省苏州工业园区人民法院,,开庭信息,开庭时间,2014年11月
Q63036,原告,江苏省苏州工业园区人民法院,,裁判文书,送达时间,2014年10月
Q63036,原告,江苏省苏州工业园区人民法院,,开庭信息,开庭时间,2014年9月
Q63036,当事人,江苏省昆山市人民法院,,诉状副本及开庭传票,送达时间,2014年8月
Q63036,当事人,江苏省苏州工业园区人民法院,,送达执行文书,送达时间,2014年8月
Q63036,当事人,江苏省苏州工业园区人民法院,,执行文书,送达时间,2014年6月
Q63036,原告,江苏省苏州工业园区人民法院,,诉状副本及开庭传票,送达时间,2014年5月
Q63036,原告,江苏省苏州工业园区人民法院,,裁判文书,送达时间,2013年1月
Q63036,原告,江苏省苏州工业园区人民法院,,裁判文书,送达时间,2012年11月
Q63036,当事人,江苏省苏州工业园区人民法院,,裁判文书,送达时间,2012年8月
Q63036,当事人,江苏省苏州工业园区人民法院,,起诉状副本及开庭传票,送达时间,2012年7月
Q63042,原告,江苏省常熟市人民法院,,裁判文书,送达时间,2017年2月
Q63042,当事人,江苏省常熟市人民法院,,起诉状副本及开庭传票,送达时间,2016年11月
Q63051,当事人,江苏省昆山市人民法院,,裁判文书,送达时间,2012年9月
Q63051,当事人,江苏省昆山市人民法院,,起诉状副本及开庭传票,送达时间,2011年12月
Q63134,被申请人,昆山市劳动人事争议仲裁委员会,,开庭信息,开庭时间,2015年7月
Q63141,被申请人,昆山市劳动争议仲裁院陈英,,开庭信息,开庭时间,2010年2月
Q63145,上诉人,浙江省嘉兴市中级人民法院,,审理进度,立案时间,2015年8月
Q63145,被告,浙江省平湖市人民法院,,审理进度,立案时间,2015年6月
Q63178,被申请人,昆山市劳动人事争议仲裁委员会,,开庭信息,开庭时间,2015年7月
Q63178,被申请人,昆山市劳动人事争议仲裁委员会,,开庭信息,开庭时间,2012年11月
Q63180,被告,上海市闵行区人民法院,机动车交通事故责任纠纷,开庭信息,开庭时间,2017年7月
Q63191,原告,江苏省苏州市相城区人民法院,承包经营合同纠纷,审理进度,立案时间,2014年9月
Q63196,原告,上海市浦东新区人民法院,买卖合同纠纷,开庭信息,开庭时间,2017年2月
Q63086,被申请人,昆山市劳动人事争议仲裁委员会,,开庭信息,开庭时间,2013年4月
Q63088,当事人,江苏省昆山市人民法院,,裁判文书,送达时间,2017年12月
Q63088,当事人,江苏省昆山市人民法院,,裁判文书,送达时间,2017年10月
Q63088,申请人,江苏省昆山市人民法院,,裁判文书,送达时间,2017年7月
Q63088,申请人:被告,广东省东莞市第一人民法院,,送达裁判文书,送达时间,2017年5月
Q63088,当事人,广东省东莞市第一人民法院,,开庭信息,开庭时间,2017年1月
Q63088,被告,浙江省桐乡市人民法院,买卖合同纠纷,开庭信息,开庭时间,2016年10月
Q63088,当事人,江苏省昆山市人民法院,,裁判文书,送达时间,2013年11月
Q63098,申请人,江苏省高级人民法院,,起诉状副本及开庭传票,送达时间,2017年7月
Q63098,原告,江苏省苏州市中级人民法院,,起诉状副本及开庭传票,送达时间,2017年1月
Q63098,当事人,江苏省苏州市中级人民法院,,起诉状副本及开庭传票,送达时间,2016年3月
Q63098,被告,江苏省无锡市中级人民法院,,开庭信息,开庭时间,2015年7月
Q63119,被执行人,广东省深圳市福田区人民法院,,审理进度,立案时间,2017年5月
Q63119,被告,广东省深圳市福田区人民法院,,审理进度,立案时间,2017年5月
Q63206,申请人,江苏省太仓市人民法院,,送达裁判文书,送达时间,2017年11月
Q63206,原告,江苏省太仓市人民法院,加工合同纠纷,开庭信息,开庭时间,2017年10月
Q63209,被上诉人,江苏省苏州市中级人民法院,劳动争议纠纷,开庭信息,开庭时间,2015年4月
Q63209,上诉人,江苏省张家港市人民法院,劳动争议纠纷,审理进度,立案时间,2015年3月
Q63209,被申请人,昆山市劳动人事争议仲裁委员会,,开庭信息,开庭时间,2014年7月
Q63216,原告,广东省深圳市宝安区人民法院,,审理进度,立案时间,2017年8月
Q63229,原告,江苏省昆山市人民法院,行政案件,开庭信息,开庭时间,2017年2月
Q63236,被告,江苏省太仓市人民法院,分期付款买卖合同纠纷,开庭信息,开庭时间,2014年10月
Q63236,被告,江苏省太仓市人民法院,,开庭信息,开庭时间,2014年10月
Q63273,上诉人,江苏省苏州市中级人民法院,劳动合同纠纷,开庭信息,开庭时间,2016年11月
Q63273,被申请人,昆山市劳动人事争议仲裁委员会,,开庭信息,开庭时间,2015年10月
Q63282,被告,江苏省太仓市人民法院,买卖合同纠纷,开庭信息,开庭时间,2016年2月
Q63282,原告,江苏省太仓市人民法院,经济补偿金纠纷,开庭信息,开庭时间,2015年10月
Q63288,被申请人,昆山市劳动人事争议仲裁委员会,,开庭信息,开庭时间,2016年3月
Q63302,原告,江苏省常熟市人民法院,,裁判文书,送达时间,2015年7月
Q63302,当事人,江苏省常熟市人民法院,,诉状副本及开庭传票,送达时间,2014年12月
Q63303,被上诉人,江苏省苏州市中级人民法院,经济补偿金纠纷,开庭信息,开庭时间,2016年2月
Q63307,申请人,江苏省苏州市中级人民法院,申请撤销劳动仲裁裁决,开庭信息,开庭时间,2016年11月
Q63307,被告,上海市黄浦区人民法院,承揽合同纠纷,开庭信息,开庭时间,2016年11月
Q63320,当事人,江苏省苏州市相城区人民法院,,起诉状副本及开庭传票,送达时间,2016年7月
Q63324,被上诉人,江苏省苏州市中级人民法院,装饰装修合同纠纷,开庭信息,开庭时间,2017年11月
Q63330,当事人,江苏省南通市中级人民法院,,诉状副本及开庭传票,送达时间,2014年5月
Q63335,原告,武汉海事法院,,审理进度,立案时间,2017年4月
Q63336,被申请人,苏州市相城区劳动人事争议仲裁委员会,经济补偿金、违约金、赔偿金-解除劳动合同,开庭信息,开庭时间,2012年7月
Q63338,被上诉人,江苏省苏州市中级人民法院,买卖合同纠纷,开庭信息,开庭时间,2018年1月
Q63341,被告,江苏省常熟市人民法院,建设工程施工合同纠纷,审理进度,立案时间,2014年10月
Q63347,当事人,江苏省张家港市人民法院,,起诉状副本及开庭传票,送达时间,2017年8月
Q63347,被告,上海市徐汇区人民法院,服务合同纠纷,开庭信息,开庭时间,2013年9月
Q63352,被申请人,昆山市劳动人事争议仲裁委员会,,开庭信息,开庭时间,2014年8月
Q63355,当事人,江苏省宜兴市人民法院,江苏新沪协电缆有限公司与苏州工业园区中瑞炉业有限公司买卖合同纠纷,开庭信息,开庭时间,2018年4月
Q63355,申请人:被告,江苏省苏州工业园区人民法院,,送达裁判文书,送达时间,2017年5月
Q63355,申请人,江苏省苏州工业园区人民法院,,送达裁判文书,送达时间,2017年2月
Q63355,被告/被上诉人,上海市嘉定区人民法院,定作合同纠纷,开庭信息,开庭时间,2014年11月
Q63366,原告,广西壮族自治区钦州市钦南区人民法院,,裁判文书,送达时间,2015年7月
Q63366,原告,广西壮族自治区钦州市钦南区人民法院,分期付款买卖合同纠纷,开庭信息,开庭时间,2015年7月
Q63366,原告,广西壮族自治区钦州市钦南区人民法院,,诉状副本及开庭传票,送达时间,2015年4月
Q63375,,昆山市劳动人事争议仲裁委员会,,开庭信息,开庭时间,2015年8月
Q63375,被申请人,昆山市劳动人事争议仲裁委员会,,开庭信息,开庭时间,2015年8月
Q63389,申请人,江苏省太仓市人民法院,,送达诉状副本及开庭传票,送达时间,2018年1月
Q63389,原告,江苏省太仓市人民法院,追偿权纠纷,开庭信息,开庭时间,2017年12月
Q63389,申请人,江苏省太仓市人民法院,,送达裁判文书,送达时间,2017年11月
Q63389,原告,江苏省太仓市人民法院,追偿权纠纷,开庭信息,开庭时间,2017年10月
Q63389,原告,江苏省太仓市人民法院,行政案件,开庭信息,开庭时间,2017年10月
Q63389,原告,江苏省太仓市人民法院,追偿权纠纷,开庭信息,开庭时间,2017年8月
Q63389,申请人,江苏省太仓市人民法院,,送达诉状副本及开庭传票,送达时间,2017年7月
Q63389,原告,江苏省太仓市人民法院,,裁判文书,送达时间,2016年9月
Q63389,原告,江苏省太仓市人民法院,追偿权纠纷,开庭信息,开庭时间,2016年8月
Q63389,原告,江苏省太仓市人民法院,追偿权纠纷,开庭信息,开庭时间,2016年7月
Q63389,原告,江苏省太仓市人民法院,,裁判文书,送达时间,2016年5月
Q63389,原告,江苏省太仓市人民法院,追偿权纠纷,开庭信息,开庭时间,2016年5月
Q63389,原告,江苏省太仓市人民法院,追偿权纠纷,开庭信息,开庭时间,2016年4月
Q63389,原告,江苏省太仓市人民法院,,起诉状副本及开庭传票,送达时间,2016年4月
Q63389,申请人,江苏省苏州工业园区人民法院,,送达诉状副本及开庭传票,送达时间,2016年3月
Q63389,当事人,江苏省苏州工业园区人民法院,,送达信息,送达时间,2016年3月
Q63389,原告,江苏省太仓市人民法院,,裁判文书,送达时间,2016年3月
Q63389,被告,江苏省太仓市人民法院,金融借款合同纠纷,开庭信息,开庭时间,2016年2月
Q63389,原告,江苏省太仓市人民法院,金融不良债权追偿纠纷,开庭信息,开庭时间,2016年2月
Q63389,原告,江苏省太仓市人民法院,担保追偿权纠纷,开庭信息,开庭时间,2016年2月
Q63389,原告,江苏省太仓市人民法院,,起诉状副本及开庭传票,送达时间,2016年1月
Q63389,原告,江苏省太仓市人民法院,案外人执行异议之诉,开庭信息,开庭时间,2015年12月
Q63389,原告,江苏省太仓市人民法院,,起诉状副本及开庭传票,送达时间,2015年11月
Q63389,原告,江苏省太仓市人民法院,追偿权纠纷,开庭信息,开庭时间,2015年11月
Q63389,原告,江苏省太仓市人民法院,担保追偿权纠纷,开庭信息,开庭时间,2015年8月
Q63389,原告,江苏省太仓市人民法院,追偿权纠纷,开庭信息,开庭时间,2015年7月
Q63389,当事人,江苏省太仓市人民法院,,送达诉状副本及开庭传票,送达时间,2015年4月
Q63389,原告,江苏省张家港市人民法院,追偿权纠纷,审理进度,立案时间,2015年3月
Q63405,当事人,江苏省昆山市人民法院,,起诉状副本及开庭传票,送达时间,2016年7月
Q63409,原告,江苏省张家港市人民法院,物业服务合同纠纷,审理进度,立案时间,2015年1月
Q63409,原告,江苏省太仓市人民法院,,开庭信息,开庭时间,2014年10月
Q63413,当事人,江苏省苏州市吴中区人民法院,买卖合同纠纷,开庭信息,开庭时间,2016年8月
Q63435,原告,江苏省张家港市人民法院,买卖合同纠纷,审理进度,立案时间,2015年3月
Q63449,被告,上海市徐汇区人民法院,服务合同纠纷,开庭信息,开庭时间,2012年11月
Q63456,上诉人,浙江省衢州市中级人民法院,,审理进度,立案时间,2018年4月
Q63456,被告,浙江省衢州市柯城区人民法院,,审理进度,立案时间,2018年2月
Q63466,原告,江苏省太仓市人民法院,公路货物运输合同纠纷,开庭信息,开庭时间,2017年11月
Q63481,,江苏省苏州市吴中区人民法院,建设工程施工合同纠纷,开庭信息,开庭时间,2013年12月
Q63485,被申请人,昆山市劳动人事争议仲裁委员会,,开庭信息,开庭时间,2016年7月
Q63485,被申请人,昆山市劳动人事争议仲裁委员会,,开庭信息,开庭时间,2016年3月
Q63485,被申请人,昆山市劳动人事争议仲裁委员会,,开庭信息,开庭时间,2015年12月
Q63492,当事人,江苏省苏州市吴中区人民法院,,起诉状副本及开庭传票,送达时间,2017年11月
Q63493,原审第三人,江苏省苏州市中级人民法院,委托合同纠纷,开庭信息,开庭时间,2016年2月
Q63499,原告,江苏省昆山市人民法院,行政案件,开庭信息,开庭时间,2016年12月
Q63508,被申请人,苏州市相城区劳动人事争议仲裁委员会,签订劳动合同,开庭信息,开庭时间,2013年2月
Q63511,原告,浙江省杭州市富阳区人民法院,加工合同纠纷,开庭信息,开庭时间,2017年5月
Q63511,原告,浙江省杭州市富阳区人民法院,,审理进度,立案时间,2017年3月
Q63511,被告,江苏省太仓市人民法院,加工合同纠纷,开庭信息,开庭时间,2016年8月
Q63515,被告,江苏省苏州市相城区人民法院,买卖合同纠纷,审理进度,立案时间,2015年3月
Q63524,原告,江苏省淮安市淮安区人民法院,,开庭信息,开庭时间,2014年11月
Q63529,被上诉人,江苏省苏州市中级人民法院,商品房销售合同纠纷,开庭信息,开庭时间,2016年3月
Q63529,被上诉人,江苏省苏州市中级人民法院,商品房买卖合同纠纷,开庭信息,开庭时间,2016年3月
Q63533,原告,江苏省太仓市人民法院,加工合同纠纷,开庭信息,开庭时间,2017年4月
Q63533,原告,江苏省太仓市人民法院,加工合同纠纷,开庭信息,开庭时间,2015年7月
Q63533,原告,江苏省太仓市人民法院,加工合同纠纷,开庭信息,开庭时间,2014年6月
