小微企业ID,诉讼地位,审理机关,涉案事由,涉案金额(元),文书类型,审理程序,结案时间
Q65347,被告,江苏省苏州市虎丘区人民法院,侵犯实用新型专利权纠纷,0,民事裁定书,一审,2016年12月
Q65347,原审被告,江苏省苏州市中级人民法院,侵犯实用新型专利权纠纷,0,民事裁定书,二审,2016年9月
Q65358,原告,江苏省太仓市人民法院,分期付款买卖合同纠纷,157000,民事判决书,一审,2017年8月
Q65358,原告,江苏省太仓市人民法院,分期付款买卖合同纠纷,0,民事裁定书,一审,2017年6月
Q65377,被执行人,江苏省苏州市虎丘区人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2016年11月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5119000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5130000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5133000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5132000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5090000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5101000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5129000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5302000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5149000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5151000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5268000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5066000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5049000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5308000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5072000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5042000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5080000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5117000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,合同纠纷,5098000,民事判决书,二审,2017年9月
Q65379,被上诉人,江苏省苏州市中级人民法院,房屋租赁合同纠纷,0,民事判决书,二审,2017年5月
Q65379,原审被告,江苏省苏州市中级人民法院,房屋租赁合同纠纷,0,民事判决书,二审,2017年4月
Q65379,被上诉人,江苏省苏州市中级人民法院,房屋租赁合同纠纷,0,民事判决书,二审,2017年4月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5016000,民事判决书,一审,2017年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5011000,民事判决书,一审,2017年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5015000,民事判决书,一审,2017年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5033000,民事判决书,一审,2017年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5009000,民事判决书,一审,2017年3月
Q65379,原审被告,江苏省苏州市中级人民法院,房屋租赁合同纠纷,0,民事判决书,二审,2017年3月
Q65379,被申请人,江苏省高级人民法院,房屋租赁合同纠纷,0,民事裁定书,再审程序,2017年3月
Q65379,被申请人,江苏省高级人民法院,房屋租赁合同纠纷,0,民事裁定书,再审程序,2017年2月
Q65379,被审申请人,江苏省高级人民法院,房屋租赁合同纠纷,0,民事裁定书,再审程序,2016年12月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5148000,民事判决书,一审,2016年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5074000,民事判决书,一审,2016年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5034000,民事判决书,一审,2016年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5164000,民事判决书,一审,2016年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5112000,民事判决书,一审,2016年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5047000,民事判决书,一审,2016年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5067000,民事判决书,一审,2016年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5171000,民事判决书,一审,2016年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5109000,民事判决书,一审,2016年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5035000,民事判决书,一审,2016年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5072000,民事判决书,一审,2016年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5063000,民事判决书,一审,2016年3月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,5205000,民事判决书,一审,2016年3月
Q65379,第三人,江苏省昆山市人民法院,房屋拆迁管理,0,行政判决书,一审,2015年11月
Q65379,被上诉人,江苏省苏州市中级人民法院,房屋租赁合同纠纷,0,民事判决书,二审,2014年12月
Q65379,被上诉人,江苏省苏州市中级人民法院,房屋租赁合同纠纷,0,民事判决书,二审,2014年11月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,34000,民事判决书,一审,2014年11月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,37000,民事判决书,一审,2014年11月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,70000,民事判决书,一审,2014年11月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,39000,民事判决书,一审,2014年11月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,25000,民事判决书,一审,2014年11月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,52000,民事判决书,一审,2014年11月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,31000,民事判决书,一审,2014年11月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,36000,民事判决书,一审,2014年11月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,32000,民事判决书,一审,2014年11月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,37000,民事判决书,一审,2014年7月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,21000,民事判决书,一审,2014年7月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,22000,民事判决书,一审,2014年7月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,41000,民事判决书,一审,2014年7月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,40000,民事判决书,一审,2014年6月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,47000,民事判决书,一审,2014年6月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,25000,民事判决书,一审,2014年6月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,13000,民事判决书,一审,2014年6月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,41000,民事判决书,一审,2014年6月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,84000,民事判决书,一审,2014年6月
Q65379,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,94000,民事判决书,一审,2014年6月
Q65381,原告,江苏省常熟市人民法院,买卖合同纠纷,0,民事裁定书,一审,2017年6月
Q65381,原告,浙江省玉环县人民法院,买卖合同纠纷,600000,民事调解书,一审,2008年7月
Q65381,原告,浙江省玉环县人民法院,买卖合同纠纷,330000,民事调解书,一审,2008年7月
Q65383,申请执行人,江苏省苏州市相城区人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2016年7月
Q65383,申请执行人,江苏省江阴市人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2016年3月
Q65383,原告,江苏省江阴市人民法院,买卖合同纠纷,255000,民事判决书,一审,2015年12月
Q65384,原告,江苏省苏州市虎丘区人民法院,买卖合同纠纷,0,民事裁定书,一审,2014年4月
Q65385,被告单位,江苏省昆山市人民法院,虚开增值税专用发票、用于骗取出口退税、抵扣税款发票罪,0,刑事判决书,一审,2018年1月
Q65296,案外人,江苏省昆山市人民法院,执行异议案件,0,执行裁定书,执行程序,2017年5月
Q65296,上诉人,江苏省苏州市中级人民法院,民间借贷纠纷,0,民事裁定书,二审,2016年12月
Q65296,被执行人,江苏省淮安市中级人民法院,民间借贷纠纷,0,执行裁定书,执行程序,2016年2月
Q65296,上诉人,北京市第二中级人民法院,企业借贷纠纷,0,民事裁定书,二审,2015年8月
Q65296,被执行人,江苏省淮安市中级人民法院,民间借贷纠纷,0,执行裁定书,执行程序,2015年6月
Q65296,被告,北京市西城区人民法院,企业借贷纠纷,0,民事裁定书,一审,2015年6月
Q65296,被告,江苏省昆山市人民法院,借款合同纠纷,9150000,民事判决书,一审,2014年10月
Q65296,被告,江苏省淮安市中级人民法院,民间借贷纠纷,6196000,民事判决书,一审,2013年10月
Q65296,被告,江苏省淮安市中级人民法院,民间借贷纠纷,0,民事裁定书,一审,2013年6月
Q65300,被执行人,江苏省苏州工业园区人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年9月
Q65300,被告,江苏省苏州工业园区人民法院,民间借贷纠纷,15000,民事判决书,一审,2016年12月
Q65309,被告,江苏省苏州市吴中区人民法院,劳动争议,0,民事裁定书,一审,2017年12月
Q65309,被执行人,江苏省苏州市吴中区人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年5月
Q65309,被执行人,江苏省苏州市吴中区人民法院,劳动争议,0,执行裁定书,执行程序,2016年2月
Q65328,被告,江苏省昆山市人民法院,劳务合同纠纷,48000,民事判决书,一审,2017年7月
Q65331,被告,江苏省苏州市吴中区人民法院,消费者权益保护纠纷,0,民事裁定书,一审,2016年12月
Q65393,原告,江苏省常熟市人民法院,装饰装修合同纠纷,47000,民事判决书,一审,2015年3月
Q65394,原告,江苏省太仓市人民法院,买卖合同纠纷,0,民事裁定书,一审,2016年12月
Q65394,原告,江苏省江阴市人民法院,买卖合同纠纷,0,民事裁定书,一审,2016年10月
Q65394,申请执行人,江苏省常熟市人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2015年10月
Q65394,原告,江苏省常熟市人民法院,买卖合同纠纷,170000,民事判决书,一审,2015年7月
Q65400,原告,江苏省昆山市人民法院,买卖合同纠纷,0,民事裁定书,一审,2017年2月
Q65401,被告,浙江省德清县人民法院,定作合同纠纷,21000,民事判决书,一审,2013年6月
Q65406,原告,江苏省昆山市人民法院,土地租赁合同纠纷,87000,民事判决书,一审,2017年6月
Q65406,原告,江苏省阜宁县人民法院,分期付款买卖合同纠纷,1502000,民事判决书,一审,2017年3月
Q65410,上诉人,浙江省宁波市中级人民法院,买卖合同纠纷,0,裁定书,二审,2013年7月
Q65411,上诉人,江苏省常州市中级人民法院,买卖合同纠纷,0,民事判决书,二审,2012年8月
Q65420,原告,江苏省苏州工业园区人民法院,保险合同纠纷,0,民事判决书,一审,2015年7月
Q65420,被告,浙江省慈溪市人民法院,买卖合同纠纷,0,民事裁定书,一审,2010年11月
Q65422,被执行人,江苏省溧阳市人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年8月
Q65422,上诉人,江苏省常州市中级人民法院,房屋租赁合同纠纷,0,民事判决书,二审,2016年12月
Q65428,被告,江苏省昆山市人民法院,侵害商标权纠纷,0,民事裁定书,一审,2017年5月
Q65439,原告,江苏省昆山市人民法院,商品房委托代理销售合同纠纷,257000,民事判决书,一审,2017年5月
Q65439,被上诉人,江苏省苏州市中级人民法院,商品房委托代理销售合同纠纷,0,民事裁定书,二审,2016年4月
Q65439,原告,江苏省昆山市人民法院,商品房委托代理销售合同纠纷,998000,民事判决书,一审,2015年10月
Q65439,原告,江苏省昆山市人民法院,商品房委托代理销售合同纠纷,0,民事裁定书,一审,2015年9月
Q65441,上诉人,江苏省苏州市中级人民法院,货运代理合同纠纷,0,民事判决书,二审,2016年12月
Q65441,申请执行人,广西壮族自治区宾阳县人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2016年9月
Q65441,申请执行人,江苏省盐城市中级人民法院,执行实施类案件,0,执行裁定书,执行程序,2016年8月
Q65441,被上诉人,广东省江门市中级人民法院,买卖合同纠纷,0,民事裁定书,二审,2015年8月
Q65441,原告,上海海事法院,海上、通海水域保险合同纠纷,11000,民事调解书,一审,2011年11月
Q65447,原告,江苏省昆山市人民法院,加工合同纠纷,0,民事裁定书,一审,2015年11月
Q65447,申请人,江苏省昆山市人民法院,,0,执行裁定书,执行程序,2014年5月
Q65447,申请执行人,江苏省昆山市人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2014年1月
Q65457,原告,江苏省苏州市姑苏区人民法院,挂靠经营合同纠纷,0,民事判决书,一审,2014年9月
Q65463,被告,江苏省昆山市人民法院,定作合同纠纷,0,民事裁定书,一审,2013年10月
Q65464,申请执行人,上海市闵行区人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年5月
Q65464,申请执行人,上海市闵行区人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年4月
Q65464,申请执行人,上海市闵行区人民法院,执行实施类案件,20000,执行裁定书,执行程序,2017年3月
Q65464,原告,江苏省苏州工业园区人民法院,买卖合同纠纷,0,民事裁定书,一审,2014年12月
Q65466,被上诉人,江苏省苏州市中级人民法院,加工合同纠纷,0,民事裁定书,二审,2017年3月
