,小微企业ID,注册资金(万元),企业(机构)类型,行业门类代码,从业人数,投资总额(万元)
18025,Q58373,1.0,0,1,5.0,0.0
18026,Q58376,0.0,0,2,10.0,0.0
18027,Q58379,0.0,8,4,0.0,0.0
18028,Q58384,0.0,2,6,2.0,0.0
18029,Q58385,0.0,0,4,3.0,0.0
18030,Q58393,0.0,2,1,4.0,0.0
18031,Q58398,0.0,0,4,4.0,0.0
18032,Q58403,0.0,0,0,10.0,0.0
18033,Q58404,0.0,0,4,4.0,0.0
18034,Q58408,1.0,0,0,22.0,0.0
18035,Q58412,0.0,2,4,11.0,0.0
18036,Q58419,0.0,0,0,3.0,0.0
18037,Q58420,0.0,0,4,2.0,0.0
18038,Q58422,0.0,2,5,3.0,0.0
18039,Q58424,0.0,0,6,4.0,0.0
18040,Q58425,0.0,2,4,16.0,0.0
18041,Q58431,0.0,2,4,2.0,0.0
18042,Q58433,0.0,2,3,2.0,0.0
18043,Q58434,0.0,2,4,2.0,0.0
18044,Q58443,0.0,0,4,5.0,0.0
18045,Q58444,0.0,0,4,3.0,0.0
18046,Q58449,0.0,0,0,11.0,0.0
18047,Q58452,0.0,2,0,9.0,0.0
18048,Q58457,0.0,3,7,0.0,0.0
18049,Q58458,0.0,0,0,7.0,0.0
18050,Q58472,0.0,1,4,5.0,0.0
18051,Q58476,0.0,1,4,4.0,0.0
18052,Q58482,0.0,0,0,8.0,0.0
18053,Q58487,0.0,1,0,10.0,0.0
18054,Q58495,0.0,0,4,8.0,0.0
18055,Q58499,1.0,0,0,9.0,0.0
18056,Q58503,0.0,0,0,10.0,0.0
18057,Q58505,1.0,0,6,4.0,0.0
18058,Q58507,1.0,0,7,0.0,0.0
18059,Q58511,0.0,0,6,4.0,0.0
18060,Q58515,0.0,2,0,2.0,0.0
18061,Q58519,0.0,0,4,15.0,0.0
18062,Q58523,0.0,1,4,7.0,0.0
18063,Q58528,0.0,1,4,8.0,0.0
18064,Q58533,1.0,0,0,7.0,0.0
18065,Q58535,0.0,2,4,11.0,0.0
18066,Q58545,0.0,2,3,3.0,0.0
18067,Q58550,0.0,0,0,10.0,0.0
18068,Q58551,0.0,0,11,20.0,0.0
18069,Q58553,0.0,0,0,22.0,0.0
18070,Q58555,0.0,2,0,6.0,0.0
18071,Q58558,0.0,0,0,4.0,0.0
18072,Q58562,0.0,6,4,0.0,0.0
18073,Q58570,0.0,0,3,7.0,0.0
18074,Q58576,0.0,0,0,15.0,0.0
18075,Q58577,0.0,0,0,10.0,0.0
18076,Q58581,0.0,0,4,10.0,0.0
18077,Q58582,0.0,1,7,5.0,0.0
18078,Q58584,0.0,0,1,2.0,0.0
18079,Q58586,1.0,0,2,10.0,0.0
18080,Q58591,0.0,0,0,10.0,0.0
18081,Q58594,0.0,11,4,0.0,0.0
18082,Q58599,0.0,1,6,11.0,0.0
18083,Q58603,0.0,0,6,10.0,0.0
18084,Q58604,0.0,2,4,3.0,0.0
18085,Q58605,0.0,2,0,5.0,0.0
18086,Q58607,0.0,2,3,3.0,0.0
18087,Q58608,0.0,0,7,10.0,0.0
18088,Q58611,0.0,0,5,7.0,0.0
18089,Q58614,0.0,2,4,1.0,0.0
18090,Q58616,0.0,0,4,11.0,0.0
18091,Q58623,0.0,0,7,2.0,0.0
18092,Q58626,0.0,0,0,0.0,0.0
18093,Q58627,0.0,2,3,2.0,0.0
18094,Q58628,1.0,0,7,18.0,0.0
18095,Q58630,1.0,9,6,0.0,1.0
18096,Q58631,0.0,0,4,10.0,0.0
18097,Q58633,0.0,0,4,4.0,0.0
18098,Q58634,1.0,0,3,0.0,0.0
18099,Q58644,1.0,2,4,7.0,0.0
18100,Q58647,0.0,0,4,10.0,0.0
18101,Q58649,0.0,2,4,1.0,0.0
18102,Q58654,0.0,9,7,0.0,0.0
18103,Q58656,0.0,0,4,7.0,0.0
18104,Q58661,0.0,2,4,5.0,0.0
18105,Q58663,0.0,2,4,6.0,0.0
18106,Q58666,0.0,0,3,3.0,0.0
18107,Q58667,0.0,0,3,3.0,0.0
18108,Q58670,0.0,0,0,8.0,0.0
18109,Q58672,0.0,10,4,0.0,0.0
18110,Q58679,0.0,1,5,2.0,0.0
18111,Q58680,0.0,0,4,5.0,0.0
18112,Q58683,0.0,2,4,9.0,0.0
18113,Q58691,1.0,0,4,4.0,0.0
18114,Q58693,0.0,6,4,0.0,0.0
18115,Q58696,0.0,0,0,7.0,0.0
18116,Q58701,0.0,0,6,8.0,0.0
18117,Q58707,0.0,0,0,8.0,0.0
18118,Q58708,0.0,2,4,3.0,0.0
18119,Q58711,1.0,0,6,3.0,0.0
18120,Q58713,0.0,0,10,2.0,0.0
18121,Q58714,0.0,0,4,5.0,0.0
18122,Q58715,0.0,0,4,8.0,0.0
18123,Q58716,0.0,0,5,8.0,0.0
18124,Q58720,0.0,0,3,3.0,0.0
18125,Q58721,0.0,0,4,2.0,0.0
18126,Q58722,1.0,2,7,3.0,0.0
18127,Q58725,0.0,0,0,7.0,0.0
18128,Q58729,0.0,0,0,9.0,0.0
18129,Q58733,0.0,0,4,5.0,0.0
18130,Q58738,0.0,0,3,10.0,0.0
18131,Q58742,0.0,0,6,2.0,0.0
18132,Q58744,0.0,0,0,2.0,0.0
18133,Q58757,0.0,2,6,6.0,0.0
18134,Q58759,1.0,0,3,10.0,0.0
18135,Q58767,0.0,1,0,13.0,0.0
18136,Q58769,0.0,2,3,5.0,0.0
18137,Q58770,0.0,2,6,1.0,0.0
18138,Q58771,1.0,1,2,7.0,0.0
18139,Q58773,0.0,1,4,5.0,0.0
18140,Q58779,0.0,2,7,3.0,0.0
18141,Q58781,0.0,1,4,3.0,0.0
18142,Q58785,4.0,10,4,0.0,8.0
18143,Q58792,0.0,1,4,3.0,0.0
18144,Q58793,0.0,1,0,14.0,0.0
18145,Q58795,1.0,1,6,12.0,0.0
18146,Q58796,0.0,2,4,3.0,0.0
18147,Q58797,0.0,1,0,7.0,0.0
18148,Q58798,0.0,1,2,10.0,0.0
18149,Q58799,1.0,1,0,20.0,0.0
18150,Q58800,0.0,1,0,16.0,0.0
18151,Q58803,0.0,1,0,6.0,0.0
18152,Q58808,0.0,0,4,10.0,0.0
18153,Q58812,0.0,0,0,4.0,0.0
18154,Q58815,3.0,0,1,0.0,0.0
18155,Q58816,0.0,0,7,6.0,0.0
18156,Q58822,0.0,1,4,5.0,0.0
18157,Q58823,0.0,1,2,7.0,0.0
18158,Q58832,0.0,0,1,7.0,0.0
18159,Q58836,0.0,0,7,3.0,0.0
18160,Q58837,0.0,0,4,8.0,0.0
18161,Q58840,0.0,2,0,1.0,0.0
18162,Q58842,0.0,2,7,6.0,0.0
18163,Q58846,0.0,1,0,5.0,0.0
18164,Q58848,1.0,0,0,0.0,0.0
18165,Q58865,0.0,2,0,8.0,0.0
18166,Q58870,0.0,1,10,2.0,0.0
18167,Q58872,0.0,2,0,4.0,0.0
18168,Q58878,3.0,10,0,0.0,4.0
18169,Q58887,0.0,0,4,7.0,0.0
18170,Q58889,0.0,0,3,8.0,0.0
18171,Q58893,0.0,2,4,2.0,0.0
18172,Q58894,0.0,0,4,8.0,0.0
18173,Q58896,1.0,0,4,5.0,0.0
18174,Q58899,1.0,0,4,7.0,0.0
18175,Q58900,0.0,0,4,2.0,0.0
18176,Q58903,0.0,2,3,3.0,0.0
18177,Q58906,0.0,2,3,4.0,0.0
18178,Q58910,0.0,0,0,10.0,0.0
18179,Q58912,0.0,0,0,44.0,0.0
18180,Q58914,0.0,0,4,14.0,0.0
18181,Q58919,0.0,2,1,4.0,0.0
18182,Q58922,0.0,2,4,5.0,0.0
18183,Q58926,0.0,1,4,8.0,0.0
18184,Q58928,0.0,0,3,7.0,0.0
18185,Q58932,0.0,1,3,12.0,0.0
18186,Q58933,0.0,0,4,5.0,0.0
18187,Q58936,1.0,0,7,13.0,0.0
18188,Q58937,0.0,0,4,5.0,0.0
18189,Q58940,0.0,0,0,13.0,0.0
18190,Q58944,0.0,2,4,4.0,0.0
18191,Q58945,0.0,0,4,8.0,0.0
18192,Q58946,0.0,0,6,4.0,0.0
18193,Q58950,1.0,0,3,3.0,0.0
18194,Q58951,0.0,0,6,4.0,0.0
18195,Q58953,0.0,0,0,5.0,0.0
18196,Q58954,0.0,0,4,2.0,0.0
18197,Q58955,1.0,2,4,5.0,0.0
18198,Q58959,0.0,0,0,6.0,0.0
18199,Q58960,0.0,9,4,0.0,0.0
18200,Q58963,0.0,0,7,4.0,0.0
18201,Q58965,0.0,2,3,4.0,0.0
18202,Q58969,0.0,0,0,20.0,0.0
18203,Q58973,0.0,0,1,4.0,0.0
18204,Q58974,0.0,2,7,3.0,0.0
18205,Q58975,0.0,2,4,2.0,0.0
18206,Q58977,1.0,0,3,12.0,0.0
18207,Q58981,0.0,0,7,0.0,0.0
18208,Q58983,1.0,9,0,0.0,1.0
18209,Q58984,0.0,1,5,3.0,0.0
18210,Q58994,1.0,1,7,10.0,0.0
18211,Q58995,0.0,0,6,5.0,0.0
18212,Q58996,0.0,0,4,12.0,0.0
18213,Q58999,0.0,0,3,14.0,0.0
18214,Q59007,0.0,0,0,20.0,0.0
18215,Q59008,0.0,2,7,1.0,0.0
18216,Q59009,1.0,2,7,3.0,0.0
18217,Q59012,0.0,2,4,7.0,0.0
18218,Q59018,0.0,0,4,4.0,0.0
18219,Q59022,0.0,0,4,8.0,0.0
18220,Q59025,0.0,0,10,2.0,0.0
18221,Q59032,0.0,0,6,0.0,0.0
18222,Q59035,2.0,0,3,12.0,0.0
18223,Q59036,0.0,0,4,5.0,0.0
18224,Q59042,0.0,0,0,2.0,0.0
18225,Q59044,0.0,2,4,3.0,0.0
18226,Q59048,0.0,1,4,10.0,0.0
18227,Q59053,0.0,0,4,5.0,0.0
18228,Q59055,3.0,0,0,5.0,0.0
18229,Q59059,0.0,0,0,44.0,0.0
18230,Q59064,0.0,2,0,6.0,0.0
18231,Q59066,0.0,0,7,2.0,0.0
18232,Q59068,0.0,0,0,12.0,0.0
18233,Q59071,0.0,2,4,2.0,0.0
18234,Q59078,0.0,1,0,8.0,0.0
18235,Q59080,0.0,0,4,3.0,0.0
18236,Q59081,0.0,2,6,9.0,0.0
18237,Q59092,0.0,1,0,6.0,0.0
18238,Q59095,0.0,2,7,6.0,0.0
18239,Q59102,0.0,1,4,6.0,0.0
18240,Q59107,0.0,2,7,9.0,0.0
18241,Q59117,0.0,2,2,4.0,0.0
18242,Q59118,0.0,0,4,5.0,0.0
18243,Q59119,1.0,0,0,8.0,0.0
18244,Q59120,0.0,2,0,2.0,0.0
18245,Q59124,0.0,2,6,2.0,0.0
18246,Q59125,0.0,0,4,7.0,0.0
18247,Q59126,0.0,0,0,7.0,0.0
18248,Q59127,0.0,0,2,5.0,0.0
18249,Q59130,0.0,2,0,2.0,0.0
18250,Q59131,1.0,2,4,2.0,0.0
18251,Q59134,0.0,1,5,6.0,0.0
18252,Q59135,0.0,1,7,4.0,0.0
18253,Q59137,0.0,1,0,10.0,0.0
18254,Q59142,1.0,1,4,12.0,0.0
18255,Q59144,1.0,0,0,12.0,0.0
18256,Q59145,0.0,0,6,10.0,0.0
18257,Q59148,0.0,0,0,0.0,0.0
18258,Q59149,0.0,2,6,3.0,0.0
18259,Q59151,1.0,1,6,4.0,0.0
18260,Q59155,0.0,2,4,2.0,0.0
18261,Q59157,0.0,0,0,14.0,0.0
18262,Q59160,0.0,0,5,3.0,0.0
18263,Q59162,2.0,0,0,4.0,0.0
18264,Q59163,0.0,0,7,2.0,0.0
18265,Q59164,1.0,2,10,5.0,0.0
18266,Q59167,1.0,0,0,5.0,0.0
18267,Q59168,0.0,0,7,7.0,0.0
18268,Q59172,0.0,2,0,1.0,0.0
18269,Q59174,0.0,2,4,1.0,0.0
18270,Q59176,0.0,0,0,7.0,0.0
18271,Q59179,0.0,12,6,0.0,0.0
18272,Q59182,0.0,0,9,23.0,0.0
18273,Q59184,0.0,2,3,6.0,0.0
18274,Q59187,0.0,1,5,5.0,0.0
18275,Q59188,0.0,2,0,4.0,0.0
18276,Q59190,0.0,1,4,2.0,0.0
18277,Q59192,0.0,2,4,1.0,0.0
18278,Q59193,0.0,2,0,7.0,0.0
18279,Q59194,0.0,0,0,5.0,0.0
18280,Q59196,0.0,0,1,3.0,0.0
18281,Q59201,0.0,0,0,3.0,0.0
18282,Q59203,0.0,0,0,7.0,0.0
18283,Q59204,0.0,0,5,17.0,0.0
18284,Q59205,0.0,0,7,23.0,0.0
18285,Q59210,0.0,1,6,4.0,0.0
18286,Q59212,0.0,2,4,9.0,0.0
18287,Q59213,0.0,2,3,3.0,0.0
18288,Q59216,0.0,0,0,5.0,0.0
18289,Q59226,0.0,2,4,4.0,0.0
18290,Q59228,0.0,1,4,17.0,0.0
18291,Q59231,0.0,0,0,3.0,0.0
18292,Q59252,0.0,0,4,10.0,0.0
18293,Q59254,0.0,0,2,10.0,0.0
18294,Q59258,0.0,19,16,0.0,0.0
18295,Q59259,0.0,2,9,6.0,0.0
18296,Q59261,0.0,0,7,4.0,0.0
18297,Q59276,0.0,0,0,10.0,0.0
18298,Q59278,0.0,0,4,5.0,0.0
18299,Q59279,0.0,19,4,0.0,0.0
18300,Q59282,0.0,0,4,4.0,0.0
18301,Q59287,0.0,2,4,3.0,0.0
18302,Q59291,0.0,0,9,0.0,0.0
18303,Q59295,0.0,0,4,8.0,0.0
18304,Q59298,0.0,0,0,2.0,0.0
18305,Q59300,1.0,1,6,9.0,0.0
18306,Q59302,1.0,0,6,10.0,0.0
18307,Q59304,0.0,0,4,4.0,0.0
18308,Q59305,0.0,0,0,13.0,0.0
18309,Q59314,0.0,0,0,7.0,0.0
18310,Q59321,1.0,0,7,6.0,0.0
18311,Q59322,0.0,2,4,7.0,0.0
18312,Q59325,0.0,0,4,10.0,0.0
18313,Q59327,0.0,2,10,7.0,0.0
18314,Q59328,1.0,0,4,7.0,0.0
18315,Q59329,0.0,2,4,1.0,0.0
18316,Q59330,1.0,0,0,10.0,0.0
18317,Q59331,0.0,11,9,0.0,0.0
18318,Q59334,0.0,0,0,5.0,0.0
18319,Q59339,0.0,2,0,26.0,0.0
18320,Q59345,0.0,0,4,4.0,0.0
18321,Q59346,1.0,2,3,2.0,0.0
18322,Q59349,1.0,2,0,2.0,0.0
18323,Q59355,0.0,0,0,5.0,0.0
18324,Q59356,1.0,2,7,3.0,0.0
18325,Q59357,0.0,0,4,2.0,0.0
18326,Q59362,0.0,2,4,6.0,0.0
18327,Q59363,0.0,0,4,2.0,0.0
18328,Q59365,2.0,2,7,1.0,0.0
18329,Q59369,0.0,2,4,3.0,0.0
18330,Q59384,0.0,0,9,5.0,0.0
18331,Q59386,0.0,1,4,7.0,0.0
18332,Q59388,0.0,2,10,1.0,0.0
18333,Q59393,1.0,0,7,4.0,0.0
18334,Q59394,0.0,1,4,2.0,0.0
18335,Q59395,0.0,2,4,2.0,0.0
18336,Q59396,0.0,1,0,4.0,0.0
18337,Q59397,0.0,1,4,5.0,0.0
18338,Q59400,0.0,1,6,8.0,0.0
18339,Q59401,0.0,2,4,9.0,0.0
18340,Q59403,0.0,2,4,1.0,0.0
18341,Q59409,0.0,1,4,4.0,0.0
18342,Q59410,0.0,0,4,6.0,0.0
18343,Q59412,0.0,2,3,10.0,0.0
18344,Q59414,0.0,2,0,16.0,0.0
18345,Q59416,0.0,0,0,5.0,0.0
18346,Q59421,4.0,0,0,0.0,0.0
18347,Q59446,0.0,0,7,4.0,0.0
18348,Q59459,0.0,2,0,16.0,0.0
18349,Q59462,0.0,0,7,6.0,0.0
18350,Q59466,0.0,0,9,7.0,0.0
18351,Q59472,0.0,0,7,4.0,0.0
18352,Q59474,1.0,0,0,14.0,0.0
18353,Q59475,0.0,0,6,4.0,0.0
18354,Q59476,0.0,0,0,7.0,0.0
18355,Q59478,0.0,0,4,2.0,0.0
18356,Q59479,0.0,0,0,11.0,0.0
18357,Q59481,0.0,0,0,7.0,0.0
18358,Q59482,0.0,2,4,3.0,0.0
18359,Q59484,0.0,0,4,5.0,0.0
18360,Q59486,0.0,0,6,2.0,0.0
18361,Q59489,0.0,0,0,15.0,0.0
18362,Q59490,0.0,0,6,10.0,0.0
18363,Q59491,5.0,0,4,0.0,0.0
18364,Q59492,0.0,2,2,8.0,0.0
18365,Q59494,1.0,0,3,10.0,0.0
18366,Q59495,0.0,0,0,3.0,0.0
18367,Q59500,0.0,0,7,4.0,0.0
18368,Q59501,1.0,0,7,4.0,0.0
18369,Q59503,0.0,0,4,5.0,0.0
18370,Q59507,0.0,2,10,1.0,0.0
18371,Q59514,0.0,0,4,5.0,0.0
18372,Q59519,0.0,2,4,2.0,0.0
18373,Q59521,0.0,0,4,4.0,0.0
18374,Q59522,0.0,0,0,3.0,0.0
18375,Q59531,0.0,1,7,3.0,0.0
18376,Q59532,0.0,0,7,10.0,0.0
18377,Q59534,0.0,2,7,3.0,0.0
18378,Q59536,0.0,2,6,1.0,0.0
18379,Q59546,0.0,1,0,2.0,0.0
18380,Q59551,0.0,4,0,0.0,0.0
18381,Q59558,0.0,2,1,8.0,0.0
18382,Q59566,0.0,2,3,3.0,0.0
18383,Q59567,0.0,1,4,5.0,0.0
18384,Q59575,0.0,0,4,1.0,0.0
18385,Q59577,0.0,0,0,17.0,0.0
18386,Q59578,0.0,2,4,4.0,0.0
18387,Q59594,0.0,2,0,3.0,0.0
18388,Q59598,0.0,0,0,2.0,0.0
18389,Q59609,1.0,0,0,0.0,0.0
18390,Q59621,0.0,0,0,6.0,0.0
18391,Q59622,1.0,2,6,4.0,0.0
18392,Q59623,0.0,2,0,2.0,0.0
18393,Q59624,0.0,0,7,4.0,0.0
18394,Q59628,0.0,0,0,5.0,0.0
18395,Q59630,0.0,2,4,2.0,0.0
18396,Q59632,0.0,2,5,2.0,0.0
18397,Q59634,0.0,0,4,3.0,0.0
18398,Q59636,0.0,2,0,9.0,0.0
18399,Q59637,0.0,0,4,8.0,0.0
18400,Q59639,0.0,2,4,3.0,0.0
18401,Q59640,1.0,2,4,9.0,0.0
18402,Q59652,0.0,0,0,8.0,0.0
18403,Q59655,0.0,0,3,4.0,0.0
18404,Q59657,0.0,2,0,2.0,0.0
18405,Q59659,0.0,0,0,0.0,0.0
18406,Q59660,0.0,2,0,2.0,0.0
18407,Q59663,0.0,1,4,2.0,0.0
18408,Q59664,0.0,0,7,12.0,0.0
18409,Q59666,0.0,2,4,6.0,0.0
18410,Q59667,0.0,1,4,10.0,0.0
18411,Q59668,0.0,0,5,7.0,0.0
18412,Q59669,0.0,1,6,11.0,0.0
18413,Q59671,0.0,2,0,8.0,0.0
18414,Q59675,0.0,0,4,7.0,0.0
18415,Q59677,3.0,1,6,11.0,0.0
18416,Q59679,2.0,0,1,0.0,0.0
18417,Q59685,1.0,7,0,0.0,2.0
18418,Q59687,0.0,2,4,6.0,0.0
18419,Q59690,0.0,0,4,11.0,0.0
18420,Q59691,1.0,0,4,32.0,0.0
18421,Q59693,5.0,0,16,0.0,0.0
18422,Q59706,0.0,1,7,8.0,0.0
18423,Q59707,0.0,1,4,5.0,0.0
18424,Q59708,1.0,2,6,1.0,0.0
18425,Q59709,0.0,0,4,5.0,0.0
18426,Q59710,0.0,0,4,5.0,0.0
18427,Q59712,0.0,0,0,12.0,0.0
18428,Q59718,0.0,0,4,4.0,0.0
18429,Q59721,0.0,11,7,0.0,0.0
18430,Q59722,1.0,2,4,6.0,0.0
18431,Q59725,0.0,2,0,2.0,0.0
18432,Q59730,0.0,2,0,2.0,0.0
18433,Q59732,0.0,0,3,10.0,0.0
18434,Q59734,1.0,2,3,3.0,0.0
18435,Q59741,0.0,0,4,6.0,0.0
18436,Q59746,0.0,0,0,7.0,0.0
18437,Q59748,0.0,2,3,5.0,0.0
18438,Q59753,0.0,0,2,10.0,0.0
18439,Q59761,0.0,0,0,6.0,0.0
18440,Q59762,0.0,2,4,7.0,0.0
18441,Q59765,0.0,1,2,6.0,0.0
18442,Q59767,0.0,0,0,5.0,0.0
18443,Q59772,0.0,0,4,17.0,0.0
18444,Q59779,0.0,0,4,7.0,0.0
18445,Q59790,0.0,0,4,2.0,0.0
18446,Q59794,2.0,0,3,10.0,0.0
18447,Q59795,0.0,0,0,4.0,0.0
18448,Q59798,6.0,9,2,0.0,9.0
18449,Q59804,0.0,2,4,9.0,0.0
18450,Q59806,0.0,0,4,8.0,0.0
18451,Q59813,0.0,0,2,11.0,0.0
18452,Q59816,0.0,0,4,15.0,0.0
18453,Q59819,0.0,12,0,0.0,0.0
18454,Q59823,0.0,0,4,7.0,0.0
18455,Q59825,0.0,0,7,2.0,0.0
18456,Q59826,0.0,0,4,8.0,0.0
18457,Q59832,0.0,0,4,9.0,0.0
18458,Q59834,0.0,2,7,3.0,0.0
18459,Q59836,0.0,0,4,0.0,0.0
18460,Q59838,0.0,0,0,10.0,0.0
18461,Q59840,0.0,0,4,4.0,0.0
18462,Q59844,0.0,0,4,11.0,0.0
18463,Q59846,0.0,0,7,4.0,0.0
18464,Q59847,1.0,1,6,6.0,0.0
18465,Q59848,0.0,0,10,9.0,0.0
18466,Q59849,0.0,0,0,0.0,0.0
18467,Q59853,0.0,14,6,0.0,0.0
18468,Q59854,0.0,0,0,11.0,0.0
18469,Q59857,0.0,1,0,15.0,0.0
18470,Q59860,0.0,0,4,5.0,0.0
18471,Q59865,0.0,2,14,11.0,0.0
18472,Q59868,0.0,2,4,5.0,0.0
18473,Q59870,0.0,0,4,4.0,0.0
18474,Q59876,0.0,0,4,10.0,0.0
18475,Q59878,0.0,2,6,4.0,0.0
18476,Q59880,0.0,2,4,2.0,0.0
18477,Q59883,0.0,0,4,6.0,0.0
18478,Q59885,0.0,2,0,4.0,0.0
18479,Q59890,0.0,0,7,2.0,0.0
18480,Q59891,0.0,0,4,4.0,0.0
18481,Q59895,0.0,0,4,5.0,0.0
18482,Q59896,1.0,1,7,11.0,0.0
18483,Q59897,0.0,2,4,3.0,0.0
18484,Q59901,0.0,0,4,9.0,0.0
18485,Q59903,0.0,0,1,10.0,0.0
18486,Q59904,0.0,0,4,2.0,0.0
18487,Q59907,0.0,0,4,5.0,0.0
18488,Q59916,0.0,2,6,4.0,0.0
18489,Q59917,0.0,0,0,2.0,0.0
18490,Q59922,0.0,2,0,4.0,0.0
18491,Q59923,1.0,1,7,5.0,0.0
18492,Q59925,0.0,1,0,16.0,0.0
18493,Q59929,1.0,20,0,3.0,0.0
18494,Q59930,0.0,1,0,3.0,0.0
18495,Q59939,0.0,1,5,8.0,0.0
18496,Q59944,0.0,0,4,7.0,0.0
18497,Q59946,0.0,0,4,3.0,0.0
18498,Q59950,1.0,0,5,4.0,0.0
18499,Q59951,0.0,2,1,1.0,0.0
18500,Q59962,0.0,1,3,24.0,0.0
18501,Q59964,0.0,0,6,5.0,0.0
18502,Q59966,0.0,0,4,2.0,0.0
18503,Q59969,0.0,2,4,3.0,0.0
18504,Q59970,0.0,0,10,6.0,0.0
18505,Q59972,0.0,2,1,1.0,0.0
18506,Q59980,0.0,1,6,3.0,0.0
18507,Q59993,0.0,0,4,2.0,0.0
18508,Q59994,0.0,0,0,2.0,0.0
18509,Q59996,0.0,0,0,16.0,0.0
18510,Q60000,0.0,0,4,0.0,0.0
18511,Q60002,0.0,0,6,5.0,0.0
18512,Q60008,0.0,2,5,1.0,0.0
18513,Q60011,0.0,2,4,2.0,0.0
18514,Q60012,0.0,0,4,12.0,0.0
18515,Q60015,0.0,0,0,10.0,0.0
18516,Q60016,0.0,0,4,10.0,0.0
18517,Q60019,1.0,0,5,3.0,0.0
18518,Q60021,0.0,2,0,6.0,0.0
18519,Q60024,0.0,0,0,6.0,0.0
18520,Q60025,0.0,0,0,4.0,0.0
18521,Q60028,0.0,0,0,0.0,0.0
18522,Q60029,0.0,1,4,10.0,0.0
18523,Q60031,0.0,0,4,3.0,0.0
18524,Q60033,0.0,2,4,1.0,0.0
18525,Q60034,0.0,2,0,6.0,0.0
18526,Q60038,0.0,0,3,2.0,0.0
18527,Q60043,1.0,2,3,6.0,0.0
18528,Q60045,2.0,0,6,5.0,0.0
18529,Q60047,0.0,0,0,4.0,0.0
18530,Q60052,0.0,0,4,2.0,0.0
18531,Q60055,0.0,0,9,10.0,0.0
18532,Q60056,0.0,0,4,5.0,0.0
18533,Q60059,0.0,2,4,4.0,0.0
18534,Q60064,1.0,2,7,1.0,0.0
18535,Q60068,0.0,0,4,10.0,0.0
18536,Q60069,0.0,0,4,2.0,0.0
18537,Q60074,0.0,2,3,10.0,0.0
18538,Q60076,1.0,2,0,1.0,0.0
18539,Q60077,0.0,1,4,2.0,0.0
18540,Q60080,0.0,0,4,10.0,0.0
18541,Q60081,0.0,1,4,7.0,0.0
18542,Q60086,0.0,0,4,10.0,0.0
18543,Q60088,0.0,2,0,3.0,0.0
18544,Q60092,0.0,2,4,2.0,0.0
18545,Q60095,0.0,0,0,8.0,0.0
18546,Q60098,0.0,0,7,7.0,0.0
18547,Q60100,0.0,0,6,0.0,0.0
18548,Q60106,0.0,6,6,0.0,0.0
18549,Q60108,0.0,2,4,6.0,0.0
18550,Q60109,0.0,0,0,7.0,0.0
18551,Q60111,0.0,1,0,10.0,0.0
18552,Q60113,0.0,2,7,3.0,0.0
18553,Q60117,0.0,9,0,0.0,0.0
18554,Q60119,0.0,0,6,7.0,0.0
18555,Q60122,0.0,8,0,0.0,0.0
18556,Q60123,0.0,0,4,3.0,0.0
18557,Q60124,0.0,0,4,4.0,0.0
18558,Q60127,0.0,0,4,7.0,0.0
18559,Q60134,0.0,2,2,5.0,0.0
18560,Q60139,0.0,0,0,12.0,0.0
18561,Q60142,0.0,2,3,2.0,0.0
18562,Q60144,0.0,0,3,12.0,0.0
18563,Q60145,0.0,2,2,2.0,0.0
18564,Q60147,0.0,1,4,12.0,0.0
18565,Q60151,0.0,0,7,7.0,0.0
18566,Q60157,0.0,0,3,8.0,0.0
18567,Q60161,0.0,0,0,22.0,0.0
18568,Q60176,1.0,0,4,4.0,0.0
18569,Q60178,1.0,0,7,6.0,0.0
18570,Q60185,1.0,0,4,8.0,0.0
18571,Q60189,0.0,0,0,10.0,0.0
18572,Q60191,0.0,0,4,4.0,0.0
18573,Q60194,0.0,0,0,7.0,0.0
18574,Q60198,1.0,2,3,6.0,0.0
18575,Q60200,0.0,0,4,5.0,0.0
18576,Q60201,0.0,1,7,11.0,0.0
18577,Q60205,0.0,0,4,2.0,0.0
18578,Q60210,0.0,0,0,10.0,0.0
18579,Q60211,0.0,0,0,12.0,0.0
18580,Q60217,0.0,0,3,4.0,0.0
18581,Q60221,0.0,2,4,5.0,0.0
18582,Q60229,0.0,1,0,6.0,0.0
18583,Q60230,0.0,1,0,10.0,0.0
18584,Q60234,0.0,1,0,5.0,0.0
18585,Q60238,1.0,0,4,12.0,0.0
18586,Q60242,0.0,1,0,5.0,0.0
18587,Q60244,0.0,1,4,4.0,0.0
18588,Q60249,0.0,2,6,4.0,0.0
18589,Q60250,0.0,33,2,0.0,0.0
18590,Q60255,0.0,11,3,0.0,0.0
18591,Q60260,0.0,2,5,2.0,0.0
18592,Q60263,0.0,0,0,12.0,0.0
18593,Q60264,0.0,0,0,12.0,0.0
18594,Q60267,0.0,0,7,5.0,0.0
18595,Q60269,0.0,0,0,6.0,0.0
18596,Q60272,0.0,0,4,2.0,0.0
18597,Q60278,1.0,2,4,1.0,0.0
18598,Q60280,0.0,20,4,2.0,0.0
18599,Q60281,0.0,1,2,5.0,0.0
18600,Q60283,0.0,1,4,10.0,0.0
18601,Q60288,0.0,0,0,17.0,0.0
18602,Q60291,0.0,2,2,11.0,0.0
18603,Q60293,0.0,0,10,6.0,0.0
18604,Q60297,0.0,2,4,3.0,0.0
18605,Q60299,0.0,0,4,4.0,0.0
